veg69,veg12,S
1.0,3.0,0.2925249999999999
1.0,1.0,0.05548850000000001
1.0,3.0,0.056023500000000004
3.0,1.0,0.13222425
1.0,1.0,0.07877375
1.0,1.0,0.07317799999999999
1.0,1.0,0.06383325
1.0,3.0,0.20036075
1.0,1.0,0.1816485
1.0,1.0,0.07526775
1.0,1.0,0.0682875
1.0,1.0,0.058130999999999995
1.0,2.0,0.17926375
1.0,1.0,0.1397135
3.0,3.0,0.07557625
1.0,1.0,0.10991899999999998
1.0,3.0,0.09603999999999999
1.0,3.0,0.33790499999999996
1.0,3.0,0.06926375
1.0,1.0,0.07296525
2.0,2.0,0.054168749999999995
1.0,1.0,0.06422749999999999
1.0,1.0,0.14860175
3.0,3.0,0.0912045
1.0,1.0,0.05429625
1.0,1.0,0.06854624999999999
1.0,1.0,0.09410075000000001
1.0,3.0,0.17287
3.0,3.0,0.065788
3.0,1.0,0.05455075
1.0,1.0,0.049874749999999995
1.0,1.0,0.057117499999999995
2.0,1.0,0.090892
1.0,1.0,0.05731675
1.0,1.0,0.07146174999999999
1.0,1.0,0.08187475000000001
1.0,1.0,0.08400325
1.0,1.0,0.1259875
1.0,1.0,0.074341
1.0,1.0,0.05486025
1.0,1.0,0.13994174999999998
1.0,3.0,0.09294525000000001
1.0,1.0,0.09817075000000001
1.0,2.0,0.1157705
1.0,1.0,0.125824
1.0,1.0,0.11548075
1.0,1.0,0.07816
1.0,1.0,0.12456375
1.0,3.0,0.127138
1.0,3.0,0.09735225
1.0,1.0,0.11517749999999999
1.0,1.0,0.11376349999999999
1.0,1.0,0.0800385
2.0,1.0,0.07823899999999999
1.0,1.0,0.06535374999999999
1.0,1.0,0.15771675
1.0,1.0,0.4465725
1.0,1.0,0.19731075
1.0,1.0,0.06865225
1.0,1.0,0.06699024999999999
3.0,1.0,0.07155125
2.0,2.0,0.06100274999999999
1.0,1.0,0.14948299999999998
1.0,2.0,0.086641
1.0,3.0,0.06406224999999999
1.0,3.0,0.09114974999999999
3.0,3.0,0.056527749999999995
1.0,1.0,0.045862749999999994
1.0,3.0,0.23503099999999996
2.0,2.0,0.06977225
1.0,1.0,0.2676225
1.0,1.0,0.10338225
1.0,1.0,0.10414174999999998
1.0,1.0,0.22767099999999998
3.0,3.0,0.05249924999999999
1.0,1.0,0.06543575
1.0,1.0,0.04462375
3.0,1.0,0.045836499999999995
1.0,1.0,0.095975
1.0,1.0,0.044944750000000006
1.0,1.0,0.119668
3.0,2.0,0.0639375
1.0,1.0,0.16290325
1.0,3.0,0.0738285
1.0,1.0,0.0477685
1.0,3.0,0.0913345
1.0,3.0,0.07529649999999999
1.0,3.0,0.07246425
1.0,1.0,0.061799999999999994
