veg69,veg12,S
2.0,1.0,0.06215199999999999
1.0,1.0,0.17491975
1.0,1.0,0.10916049999999998
1.0,1.0,0.2585875
1.0,1.0,0.06191324999999999
1.0,1.0,0.066153
1.0,2.0,0.12169650000000001
1.0,1.0,0.07493625
1.0,1.0,0.10945374999999999
2.0,1.0,0.072
1.0,1.0,0.05508925
1.0,1.0,0.12400374999999998
2.0,1.0,0.05159899999999999
1.0,1.0,0.06007824999999999
2.0,3.0,0.10433299999999997
2.0,2.0,0.14433924999999997
2.0,1.0,0.108094
1.0,1.0,0.13309574999999998
1.0,3.0,0.2421875
1.0,1.0,0.174416
1.0,3.0,0.14280974999999999
1.0,1.0,0.271475
1.0,1.0,0.060538999999999996
1.0,3.0,0.0759685
1.0,1.0,0.0832075
1.0,1.0,0.05927899999999999
1.0,3.0,0.0968035
1.0,1.0,0.09098625
2.0,2.0,0.052017749999999995
1.0,1.0,0.17991549999999998
1.0,1.0,0.20412724999999998
1.0,1.0,0.16467299999999999
1.0,1.0,0.09155200000000001
1.0,1.0,0.14713474999999998
1.0,3.0,0.085709
1.0,1.0,0.12343024999999998
1.0,1.0,0.056762
1.0,1.0,0.15683450000000002
1.0,1.0,0.1258715
1.0,1.0,0.10489524999999998
1.0,1.0,0.10614799999999999
1.0,2.0,0.1613075
1.0,1.0,0.071435
1.0,1.0,0.08797324999999999
1.0,1.0,0.07350725
1.0,1.0,0.11267174999999999
