veg69,veg12,S
1.0,2.0,0.1336385
1.0,3.0,0.10071625
1.0,2.0,0.1373305
3.0,3.0,0.07553575
2.0,1.0,0.36661499999999997
2.0,2.0,0.08201874999999999
1.0,3.0,0.11075275
1.0,1.0,0.07475525
1.0,3.0,0.062403999999999994
1.0,1.0,0.06343375
2.0,2.0,0.07573425
1.0,1.0,0.135358
1.0,1.0,0.059738999999999993
1.0,1.0,0.09819899999999998
1.0,1.0,0.43734249999999997
1.0,3.0,0.06947225
1.0,3.0,0.09959275
1.0,1.0,0.06294174999999999
1.0,1.0,0.064622
1.0,3.0,0.07826374999999999
1.0,1.0,0.11041024999999999
1.0,1.0,0.09900199999999999
1.0,3.0,0.16150099999999998
2.0,2.0,0.1144355
3.0,1.0,0.07470325
2.0,3.0,0.06973675
1.0,1.0,0.11
1.0,1.0,0.0584775
1.0,2.0,0.11376124999999998
1.0,1.0,0.06462999999999999
1.0,1.0,0.3495225
1.0,1.0,0.061621999999999996
2.0,3.0,0.08445124999999999
1.0,1.0,0.122296
1.0,1.0,0.055383749999999995
1.0,3.0,0.060424
1.0,1.0,0.061808499999999995
1.0,1.0,0.07146124999999999
1.0,1.0,0.2560225
1.0,3.0,0.09533624999999998
1.0,3.0,0.08425699999999998
1.0,1.0,0.10228999999999999
3.0,3.0,0.07626975
1.0,3.0,0.12431149999999999
1.0,3.0,0.51607
1.0,1.0,0.35954250000000004
1.0,3.0,0.22579825
1.0,1.0,0.14199774999999998
3.0,3.0,0.09072624999999998
1.0,1.0,0.0662295
1.0,2.0,0.12702424999999998
1.0,1.0,0.0658565
1.0,1.0,0.6174775
1.0,1.0,0.060815249999999994
1.0,1.0,0.12307850000000001
1.0,3.0,0.09195774999999999
1.0,1.0,0.06865425
3.0,1.0,0.05701175
2.0,3.0,0.11769274999999998
1.0,3.0,0.06067275
2.0,1.0,0.07460774999999999
1.0,2.0,0.0644155
3.0,3.0,0.06498975
2.0,2.0,0.2569525
1.0,2.0,0.13555925
1.0,1.0,0.07033325
1.0,1.0,0.14292549999999998
1.0,1.0,0.0530585
1.0,1.0,0.07648474999999999
1.0,1.0,0.20938849999999995
2.0,1.0,0.061233
1.0,3.0,0.10785225000000001
1.0,3.0,0.1149085
1.0,3.0,0.08786524999999999
3.0,1.0,0.074122
1.0,2.0,0.1159075
1.0,1.0,0.12980475
1.0,2.0,0.12277225
1.0,1.0,0.08019625
1.0,1.0,0.13889025
1.0,1.0,0.059012249999999995
1.0,3.0,0.0732815
1.0,3.0,0.081595
1.0,1.0,0.13745875
1.0,2.0,0.12406424999999999
